artist,poem name,text,syllables
Van Der Graaf Generator,House With No Door,"Now nothing is revealed, but time",8
Van Der Graaf Generator,House With No Door,"My body's rejecting the cure, won't somebody help me",14
Van Der Graaf Generator,Interference Patterns,"All that we see illusory, every assumption based on blind faith alone",19
Van Der Graaf Generator,Interference Patterns,"On with the motley, bring it home",8
Van Der Graaf Generator,Interference Patterns,"Everything's formed from particles, all that you see is a construction of waves",20
Van Der Graaf Generator,Interference Patterns,"Hold onto both thoughts under general relativity, the cradle connected to the grave",24
Van Der Graaf Generator,Interference Patterns,"Luminous aether dissipates, Michelson-Morley with a point to disprove",19
Van Der Graaf Generator,Interference Patterns,"Millikan oil drops and the cargo-cult science evaporates, improbable physics on the move",25
Van Der Graaf Generator,Interference Patterns,"Nearer and nearer, it's clear that in interference",13
Van Der Graaf Generator,Interference Patterns,What happens to patterns when matter shatters,11
Van Der Graaf Generator,Interference Patterns,Is wantonly quantum and nature's got some surprises in store right now,18
Van Der Graaf Generator,Interference Patterns,"All that we are illusory, every observance based on physical law",19
Van Der Graaf Generator,Interference Patterns,Only a fool would think us ready to face with certainty all that our future's heading for,23
Van Der Graaf Generator,Interference Patterns,"Nearer and nearer, it's clearer, we're only here for an eyeblink, a psychic mind trick",21
Van Der Graaf Generator,Interference Patterns,The proofs that we use are at best projections but let's hope they'll see us through,18
Van Der Graaf Generator,Interference Patterns,"The interference patterns help us to know the gap between a simple ""yes"" and a ""no""",22
Van Der Graaf Generator,Interference Patterns,The heart-felt beat that gets us ready to go,11
Van Der Graaf Generator,Interference Patterns,"And, as above, we'll find out what is below the interference patterns",18
Van Der Graaf Generator,Into A Game,Never thought it could come to this,8
Van Der Graaf Generator,Into A Game,As you sit there crying,6
Van Der Graaf Generator,Into A Game,Hanging on with your fingertips,8
Van Der Graaf Generator,Into A Game,To something that's already dead,8
Van Der Graaf Generator,Into A Game,Now we're into a game,6
Van Der Graaf Generator,Into A Game,And it's all a bit strange,6
Van Der Graaf Generator,Into A Game,"Once on a time, we were sincere",8
Van Der Graaf Generator,Into A Game,"Now, we're acting charades",6
Van Der Graaf Generator,Into A Game,Hiding behind cracked images,8
Van Der Graaf Generator,Into A Game,From other people's stages,7
Van Der Graaf Generator,Into A Game,But familiar too,5
Van Der Graaf Generator,Into A Game,The rules never change,5
Van Der Graaf Generator,Into A Game,"I know it, but do you?",6
Van Der Graaf Generator,Into A Game,Let's solve it now,4
Van Der Graaf Generator,Into A Game,I've seen it all before,6
Van Der Graaf Generator,Into A Game,And this play no longer moves me,8
Van Der Graaf Generator,Into A Game,But the closing of a door,7
Van Der Graaf Generator,Into A Game,Is never easy,5
Van Der Graaf Generator,Into A Game,Look at the cards in your hand,7
Van Der Graaf Generator,Into A Game,Kings turn to jokers,5
Van Der Graaf Generator,Into A Game,There are no prizes for laughing,8
Van Der Graaf Generator,Into A Game,Situation hopeless,6
Van Der Graaf Generator,Into A Game,It's no good looking to me,7
Van Der Graaf Generator,Into A Game,For reassurance,5
Van Der Graaf Generator,Into A Game,It's hard and I need you to show me,9
Van Der Graaf Generator,Into A Game,Your bruised innocence,5
Van Der Graaf Generator,Into A Game,"Into a game, into a game",8
Van Der Graaf Generator,Killer,So you live in the bottom of the sea,10
Van Der Graaf Generator,Killer,And you kill all that come near you,8
Van Der Graaf Generator,Killer,But you are very lonely,7
Van Der Graaf Generator,Killer,Because all the other fish fear you,9
Van Der Graaf Generator,Killer,And you crave companionship,7
Van Der Graaf Generator,Killer,And someone to call your own,7
Van Der Graaf Generator,Killer,Because for the whole of your life,8
Van Der Graaf Generator,Killer,You've been living alone,6
Van Der Graaf Generator,Killer,On a black day in a black month,8
Van Der Graaf Generator,Killer,At the black bottom of the sea,8
Van Der Graaf Generator,Killer,Your mother gave birth to you,7
Van Der Graaf Generator,Killer,And died immediately,7
Van Der Graaf Generator,Killer,'Cos you can't have two killers,6
Van Der Graaf Generator,Killer,Living in the same pad and when,8
Van Der Graaf Generator,Killer,Your mother knew that her time,7
Van Der Graaf Generator,Killer,"Had come, she was really rather glad",10
Van Der Graaf Generator,Killer,"Death in the sea, death in the sea, somebody",11
Van Der Graaf Generator,Killer,"Please come and help me, come and help me",9
Van Der Graaf Generator,Killer,"Fishes can't fly, fishes can't fly",8
Van Der Graaf Generator,Killer,"Fishes can't and neither can I, neither can I",12
Van Der Graaf Generator,Killer,"Now, I'm really rather like you",9
Van Der Graaf Generator,Killer,For I've killed all the love I ever had,10
Van Der Graaf Generator,Killer,By not doing all I ought to,8
Van Der Graaf Generator,Killer,And by leaving my mind coming bad,9
Van Der Graaf Generator,Killer,And I too am a killer,7
Van Der Graaf Generator,Killer,For emotion runs as deep as flesh,9
Van Der Graaf Generator,Killer,And I too am so lonely,7
Van Der Graaf Generator,Killer,And I wish that I could forget,8
Van Der Graaf Generator,Killer,"We need love, we need love, we need love",9
Van Der Graaf Generator,Last Frame,"Pretty keen - yes, my hobby keeps me busy",11
Van Der Graaf Generator,Last Frame,"And if I talk to myself, what's the crime?",10
Van Der Graaf Generator,Last Frame,In the darkroom I am a dealer in space and time..,13
Van Der Graaf Generator,Last Frame,When all memory is mellowed,8
Van Der Graaf Generator,Last Frame,When the photograph is yellowed,8
Van Der Graaf Generator,Last Frame,Still it never lies,5
Van Der Graaf Generator,Last Frame,"There you are, your eyes laced with secret pleasure",11
Van Der Graaf Generator,Last Frame,Saying that you're on the way to change,9
Van Der Graaf Generator,Last Frame,Devouring in inordinate measure,10
Van Der Graaf Generator,Last Frame,Every diversion that's arranged,8
Van Der Graaf Generator,Last Frame,"For every appetite, a cruel attraction",12
Van Der Graaf Generator,Last Frame,But there's a panic in your actions..,9
Van Der Graaf Generator,Last Frame,"Oh, I never saw you look so strange",9
Van Der Graaf Generator,Last Frame,Fixing memory chemically,9
Van Der Graaf Generator,Last Frame,Holding time on the stop-clock,7
Van Der Graaf Generator,Last Frame,Hanging back from that last frame,7
Van Der Graaf Generator,Last Frame,Just in case it didn't show you,7
Van Der Graaf Generator,Last Frame,In the way I used to know you..,8
Van Der Graaf Generator,Last Frame,I thought you'd always stay the same,8
Van Der Graaf Generator,Last Frame,But you won't,3
Van Der Graaf Generator,Last Frame,"Oh, the red light, the silver, the black and the bromide;",13
Van Der Graaf Generator,Last Frame,"The silence, the waiting for overview..",10
Van Der Graaf Generator,Last Frame,"The past seems under-exposed, low tide",9
Van Der Graaf Generator,Last Frame,But still the images ghost through,8
Van Der Graaf Generator,Last Frame,And you're there in the bath,6
Van Der Graaf Generator,Last Frame,Which is all this has led to,7
Van Der Graaf Generator,Last Frame,And I can't say your path,6
Van Der Graaf Generator,Last Frame,Is a right one to choose..,6
Van Der Graaf Generator,Last Frame,But then I only have a negative of you,12
Van Der Graaf Generator,Lifetime,"I can remember it so well, the bed of roses where we lay",16
Van Der Graaf Generator,Lifetime,The crown of thorns I was so keen to give away,12
Van Der Graaf Generator,Lifetime,"All the warning signs ignored, the passion's played",12
Van Der Graaf Generator,Lifetime,"I could foresee what was to come, I had a sense of what might happen",17
Van Der Graaf Generator,Lifetime,The river runs and very rapidly becomes a torrent,15
Van Der Graaf Generator,Lifetime,Sweeping us towards our ricochet,9
Van Der Graaf Generator,Lifetime,It takes a lifetime to unravel all the threads,12
Van Der Graaf Generator,Lifetime,That have tied us in these webs of tourniquet,11
Van Der Graaf Generator,Lifetime,"I stake no claim on memory, I stand on ceremonial quicksand",18
Van Der Graaf Generator,Lifetime,I look for something with solidity to hold,12
Van Der Graaf Generator,Lifetime,"Something lasting, something pristine with no sense of decay",14
Van Der Graaf Generator,Lifetime,Can you remember how that was? Can you remember?,13
Van Der Graaf Generator,Lifetime,It takes a lifetime's understanding of the flow to surrender,16
Van Der Graaf Generator,Lifetime,Let the current sweep you away,8
Van Der Graaf Generator,Lifetime,What if I told you I would never let you go,12
Van Der Graaf Generator,Lifetime,I would hold you every step along the way?,11
Van Der Graaf Generator,Lifetime,It takes a lifetime to unlearn all that you know,12
Van Der Graaf Generator,Lifetime,To return the things you borrowed for a day,11
Van Der Graaf Generator,Lizard Play,"Frozen moment, cold blood time",7
Van Der Graaf Generator,Lizard Play,The Iguana lady is saying goodbye,11
Van Der Graaf Generator,Lizard Play,"She's not quite ready, she wants to stay",9
Van Der Graaf Generator,Lizard Play,"She wants to be perfect, but not in the way",11
Van Der Graaf Generator,Lizard Play,"He tries to be cautious, one more cigarette",11
Van Der Graaf Generator,Lizard Play,"He wants to be open, but the time is",10
Van Der Graaf Generator,Lizard Play,Not yet,2
Van Der Graaf Generator,Lizard Play,"They talk about poetry, life-stories too;",11
Van Der Graaf Generator,Lizard Play,He wants to know if she keeps a pet or two,11
Van Der Graaf Generator,Lizard Play,"She's into lizards, she's into snakes",9
Van Der Graaf Generator,Lizard Play,He's into trauma - still got the shakes,9
Van Der Graaf Generator,Lizard Play,From a lady who only talked dogs and cats,11
Van Der Graaf Generator,Lizard Play,Making love in the alley - she thought like that..,11
Van Der Graaf Generator,Lizard Play,So he doesn't notice he's falling in,9
Van Der Graaf Generator,Lizard Play,To a change in colour of chameleon skin,12
Van Der Graaf Generator,Lizard Play,And the sun beats down on the baking earth,10
Van Der Graaf Generator,Lizard Play,In the land where the lizards play,8
Van Der Graaf Generator,Lizard Play,And the tongues flick out - though they want to touch,10
Van Der Graaf Generator,Lizard Play,All the words get in the way,7
Van Der Graaf Generator,Lizard Play,And it's you and me and it's he and she,10
Van Der Graaf Generator,Lizard Play,And it's everything I say,7
Van Der Graaf Generator,Lizard Play,"Frozen vision, deaf and dumb",7
Van Der Graaf Generator,Lizard Play,Still trying to work out what I've become,10
Van Der Graaf Generator,Lizard Play,"I tried to reach you, I tried to score",9
Van Der Graaf Generator,Lizard Play,I shot the bolt on the open door..,9
Van Der Graaf Generator,Lizard Play,"The secret reaction, base metal to gold",11
Van Der Graaf Generator,Lizard Play,And all I felt was my blood froze..,8
Van Der Graaf Generator,Lizard Play,I walked on water - I was wearing skis -,10
Van Der Graaf Generator,Lizard Play,And now the water must dance on me,9
Van Der Graaf Generator,Lizard Play,"Anyway, for all that, will you dance with me?",11
Van Der Graaf Generator,Lizard Play,Will you dance with me?,5
Van Der Graaf Generator,Lizard Play,And they she'd their skins and at last begin,10
Van Der Graaf Generator,Lizard Play,To find colours for the day,7
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",The killer lives inside me: I can feel him move,12
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",Sometimes he's lightly sleeping in the quiet of his room,14
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",but then his eyes will rise and stare through mine;,10
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",he'll speak my words and slice my mind inside,10
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",The killer lives,4
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",The angels live inside me: I can feel them smile..,12
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",Their presence strokes and soothes the tempest in my mind,12
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",and their love can heal the wounds that I have wrought,11
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)","They watch me as I go to fall--well, I know I shall be caught",15
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",For the angels live,5
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",How can I be free?,5
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",How can I get help?,5
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",Am I really me?,6
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",Am I someone else?,5
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",But stalking in my cloisters hang the acolytes of gloom,13
Van Der Graaf Generator,"Manerg (John Peel Concert, Bbc Radio 1  1971)",and Death's Head throws his cloak onto the corner of my room and I am doomed,18
